ID,Question,QuestionText,Topic,ValidResponse,BeforeNumber,BeforeResponse,AfterNumber,AfterResponse,GROUP,RACE,AGEBRACKET,EDUCATION,PARTYBEFORE,GENDER,AGE,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,llm_avg,llm_avg_rounded,llm_avg_raw,Corrected_LLM,delta_human,delta_llm
90,Q4H,[The government should cover the cost of college tuition at public universities for all students who could not otherwise afford it.] How strongly would you oppose or favor these?,Taxes,True,3,Moderately oppose,7,Moderately favor,32,White_non_Hispanic,45_59,BA_or_above,Democrat,Male,46,6,4,4,4,4,5,4,4,4,4,4.0,4.0,4.3,3.0,4,0.0
91,Q4H,[The government should cover the cost of college tuition at public universities for all students who could not otherwise afford it.] How strongly would you oppose or favor these?,Taxes,True,0,Extremely oppose,0,Extremely oppose,32,White_non_Hispanic,18_29,Some_college,Independent,Male,23,0,0,0,0,4,0,2,0,0,0,1.0,1.0,0.6,0.0,0,0.0
153,Q4H,[The government should cover the cost of college tuition at public universities for all students who could not otherwise afford it.] How strongly would you oppose or favor these?,Taxes,True,0,Extremely oppose,2,Strongly oppose,32,White_non_Hispanic,60plus,Some_college,Republican,Male,71,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.1,0.0,2,0.0
164,Q4H,[The government should cover the cost of college tuition at public universities for all students who could not otherwise afford it.] How strongly would you oppose or favor these?,Taxes,True,10,Strongly favor,9,Very strongly favor,32,White_non_Hispanic,45_59,HS_graduate_or_equivalent,Democrat,Male,48,9,9,9,10,9,9,9,10,10,10,9.0,9.0,9.4,8.0,-1,-2.0
186,Q4H,[The government should cover the cost of college tuition at public universities for all students who could not otherwise afford it.] How strongly would you oppose or favor these?,Taxes,True,5,In the middle,6,Slightly favor,32,Black_non_Hispanic,60plus,BA_or_above,Independent,Male,62,6,6,7,6,6,6,6,6,6,6,6.0,6.0,6.1,5.0,1,0.0
217,Q4H,[The government should cover the cost of college tuition at public universities for all students who could not otherwise afford it.] How strongly would you oppose or favor these?,Taxes,True,5,In the middle,1,Very strongly oppose,32,Black_non_Hispanic,45_59,BA_or_above,Democrat,Male,47,8,8,8,7,6,8,8,8,8,8,8.0,8.0,7.7,6.0,-4,1.0
255,Q4H,[The government should cover the cost of college tuition at public universities for all students who could not otherwise afford it.] How strongly would you oppose or favor these?,Taxes,True,9,Very strongly favor,1,Very strongly oppose,32,Other_non_Hispanic,45_59,BA_or_above,Republican,Female,59,8,8,8,8,8,8,9,8,8,8,8.0,8.0,8.1,7.0,-8,-2.0
292,Q4H,[The government should cover the cost of college tuition at public universities for all students who could not otherwise afford it.] How strongly would you oppose or favor these?,Taxes,True,2,Strongly oppose,5,In the middle,32,White_non_Hispanic,30_44,Some_college,Independent,Male,41,2,1,3,4,1,1,3,3,3,3,2.0,2.0,2.4,1.0,3,-1.0
426,Q4H,[The government should cover the cost of college tuition at public universities for all students who could not otherwise afford it.] How strongly would you oppose or favor these?,Taxes,True,10,Strongly favor,6,Slightly favor,32,Black_non_Hispanic,45_59,Some_college,Democrat,Male,58,9,10,9,9,9,10,9,10,10,10,10.0,10.0,9.5,8.0,-4,-2.0
518,Q4H,[The government should cover the cost of college tuition at public universities for all students who could not otherwise afford it.] How strongly would you oppose or favor these?,Taxes,True,0,Extremely oppose,5,In the middle,32,White_non_Hispanic,45_59,HS_graduate_or_equivalent,Republican,Female,58,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,5,1.0
75,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,8,Strongly favor,32,White_non_Hispanic,60plus,Some_college,Democrat,Male,87,10,8,10,9,10,10,9,10,10,10,10.0,10.0,9.6,10.0,-2,0.0
78,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,0,Extremely oppose,0,Extremely oppose,32,Black_non_Hispanic,30_44,BA_or_above,Democrat,Male,44,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-0.0,0,-0.0
90,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,1,Very strongly oppose,0,Extremely oppose,32,White_non_Hispanic,45_59,BA_or_above,Democrat,Male,46,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,-1,0.0
91,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,8,Strongly favor,32,White_non_Hispanic,18_29,Some_college,Independent,Male,23,8,8,8,8,8,8,9,8,8,8,8.0,8.0,8.1,7.0,-2,-3.0
153,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,7,Moderately favor,32,White_non_Hispanic,60plus,Some_college,Republican,Male,71,8,8,9,8,9,9,9,9,8,9,9.0,9.0,8.6,8.0,-3,-2.0
164,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,3,Moderately oppose,6,Slightly favor,32,White_non_Hispanic,45_59,HS_graduate_or_equivalent,Democrat,Male,48,2,2,2,2,2,2,2,2,2,2,2.0,2.0,2.0,1.0,3,-2.0
186,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,2,Strongly oppose,0,Extremely oppose,32,Black_non_Hispanic,60plus,BA_or_above,Independent,Male,62,2,2,2,1,2,1,2,2,2,2,2.0,2.0,1.8,1.0,-2,-1.0
217,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,1,Very strongly oppose,5,In the middle,32,Black_non_Hispanic,45_59,BA_or_above,Democrat,Male,47,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,4,0.0
255,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,10,Strongly favor,32,Other_non_Hispanic,45_59,BA_or_above,Republican,Female,59,8,8,8,8,9,9,9,9,8,9,8.0,8.0,8.5,10.0,0,0.0
292,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,0,Extremely oppose,32,White_non_Hispanic,30_44,Some_college,Independent,Male,41,6,6,6,6,4,7,6,6,6,6,6.0,6.0,5.9,5.0,-5,0.0
426,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,1,Very strongly oppose,3,Moderately oppose,32,Black_non_Hispanic,45_59,Some_college,Democrat,Male,58,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,2.0,2,1.0
518,Q5A,[The Affordable Care Act should be repealed.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,5,In the middle,32,White_non_Hispanic,45_59,HS_graduate_or_equivalent,Republican,Female,58,8,8,8,8,9,9,9,8,8,9,8.0,8.0,8.4,6.0,-5,-4.0
75,Q5B,[Repeal the Affordable Care Act and replace with grants to state Governments to create their own systems.] How strongly would you oppose or favor these?,Healthcare,True,8,Strongly favor,8,Strongly favor,32,White_non_Hispanic,60plus,Some_college,Democrat,Male,87,6,7,7,7,9,7,7,7,7,7,7.0,7.0,7.1,9.0,0,1.0
78,Q5B,[Repeal the Affordable Care Act and replace with grants to state Governments to create their own systems.] How strongly would you oppose or favor these?,Healthcare,True,0,Extremely oppose,0,Extremely oppose,32,Black_non_Hispanic,30_44,BA_or_above,Democrat,Male,44,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0,1.0
90,Q5B,[Repeal the Affordable Care Act and replace with grants to state Governments to create their own systems.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,6,Slightly favor,32,White_non_Hispanic,45_59,BA_or_above,Democrat,Male,46,6,6,6,6,4,4,4,4,6,4,5.0,5.0,5.0,6.0,1,1.0
91,Q5B,[Repeal the Affordable Care Act and replace with grants to state Governments to create their own systems.] How strongly would you oppose or favor these?,Healthcare,True,7,Moderately favor,8,Strongly favor,32,White_non_Hispanic,18_29,Some_college,Independent,Male,23,6,6,8,6,6,6,6,6,6,6,6.0,6.0,6.2,7.0,1,0.0
164,Q5B,[Repeal the Affordable Care Act and replace with grants to state Governments to create their own systems.] How strongly would you oppose or favor these?,Healthcare,True,2,Strongly oppose,3,Moderately oppose,32,White_non_Hispanic,45_59,HS_graduate_or_equivalent,Democrat,Male,48,2,1,2,1,2,1,2,2,2,2,2.0,2.0,1.7,2.0,1,0.0
186,Q5B,[Repeal the Affordable Care Act and replace with grants to state Governments to create their own systems.] How strongly would you oppose or favor these?,Healthcare,True,0,Extremely oppose,0,Extremely oppose,32,Black_non_Hispanic,60plus,BA_or_above,Independent,Male,62,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0,1.0
217,Q5B,[Repeal the Affordable Care Act and replace with grants to state Governments to create their own systems.] How strongly would you oppose or favor these?,Healthcare,True,0,Extremely oppose,5,In the middle,32,Black_non_Hispanic,45_59,BA_or_above,Democrat,Male,47,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,5,1.0
292,Q5B,[Repeal the Affordable Care Act and replace with grants to state Governments to create their own systems.] How strongly would you oppose or favor these?,Healthcare,True,3,Moderately oppose,4,Slightly oppose,32,White_non_Hispanic,30_44,Some_college,Independent,Male,41,2,4,2,2,4,4,4,4,2,4,3.0,3.0,3.2,4.0,1,1.0
426,Q5B,[Repeal the Affordable Care Act and replace with grants to state Governments to create their own systems.] How strongly would you oppose or favor these?,Healthcare,True,1,Very strongly oppose,2,Strongly oppose,32,Black_non_Hispanic,45_59,Some_college,Democrat,Male,58,1,0,1,1,1,0,1,1,1,0,1.0,1.0,0.7,2.0,1,1.0
518,Q5B,[Repeal the Affordable Care Act and replace with grants to state Governments to create their own systems.] How strongly would you oppose or favor these?,Healthcare,True,7,Moderately favor,3,Moderately oppose,32,White_non_Hispanic,45_59,HS_graduate_or_equivalent,Republican,Female,58,6,6,6,6,6,6,6,6,6,6,6.0,6.0,6.0,5.0,-4,-2.0
75,Q5C,[The federal subsidies in the Affordable Care Act that help the poor should be increased.] How strongly would you oppose or favor these?,Healthcare,True,2,Strongly oppose,6,Slightly favor,32,White_non_Hispanic,60plus,Some_college,Democrat,Male,87,1,1,3,1,1,2,1,2,1,1,1.0,1.0,1.4,1.0,4,-1.0
78,Q5C,[The federal subsidies in the Affordable Care Act that help the poor should be increased.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,5,In the middle,32,Black_non_Hispanic,30_44,BA_or_above,Democrat,Male,44,9,10,9,9,1,10,9,10,10,9,9.0,9.0,8.6,8.0,-5,-2.0
90,Q5C,[The federal subsidies in the Affordable Care Act that help the poor should be increased.] How strongly would you oppose or favor these?,Healthcare,True,8,Strongly favor,8,Strongly favor,32,White_non_Hispanic,45_59,BA_or_above,Democrat,Male,46,8,9,8,9,9,8,9,9,9,9,9.0,9.0,8.7,9.0,0,1.0
91,Q5C,[The federal subsidies in the Affordable Care Act that help the poor should be increased.] How strongly would you oppose or favor these?,Healthcare,True,0,Extremely oppose,2,Strongly oppose,32,White_non_Hispanic,18_29,Some_college,Independent,Male,23,0,0,2,1,4,0,2,0,0,0,1.0,1.0,0.9,1.0,2,1.0
164,Q5C,[The federal subsidies in the Affordable Care Act that help the poor should be increased.] How strongly would you oppose or favor these?,Healthcare,True,9,Very strongly favor,9,Very strongly favor,32,White_non_Hispanic,45_59,HS_graduate_or_equivalent,Democrat,Male,48,8,9,9,9,9,9,9,9,10,9,9.0,9.0,9.0,9.0,0,0.0
186,Q5C,[The federal subsidies in the Affordable Care Act that help the poor should be increased.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,7,Moderately favor,32,Black_non_Hispanic,60plus,BA_or_above,Independent,Male,62,6,6,7,6,6,6,6,6,6,7,6.0,6.0,6.2,7.0,2,2.0
217,Q5C,[The federal subsidies in the Affordable Care Act that help the poor should be increased.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,5,In the middle,32,Black_non_Hispanic,45_59,BA_or_above,Democrat,Male,47,6,7,7,7,7,7,6,7,7,7,7.0,7.0,6.8,7.0,0,2.0
292,Q5C,[The federal subsidies in the Affordable Care Act that help the poor should be increased.] How strongly would you oppose or favor these?,Healthcare,True,3,Moderately oppose,5,In the middle,32,White_non_Hispanic,30_44,Some_college,Independent,Male,41,4,4,2,4,4,4,4,4,4,4,4.0,4.0,3.8,4.0,2,1.0
426,Q5C,[The federal subsidies in the Affordable Care Act that help the poor should be increased.] How strongly would you oppose or favor these?,Healthcare,True,3,Moderately oppose,8,Strongly favor,32,Black_non_Hispanic,45_59,Some_college,Democrat,Male,58,4,4,2,4,4,4,4,4,4,4,4.0,4.0,3.8,4.0,5,1.0
518,Q5C,[The federal subsidies in the Affordable Care Act that help the poor should be increased.] How strongly would you oppose or favor these?,Healthcare,True,2,Strongly oppose,8,Strongly favor,32,White_non_Hispanic,45_59,HS_graduate_or_equivalent,Republican,Female,58,1,1,2,1,1,1,2,2,1,2,1.0,1.0,1.4,3.0,6,1.0
75,Q5D,[The federal subsidies in the Affordable Care Act that help the middle class should be expanded to include more people.] How strongly would you oppose or favor these?,Healthcare,True,0,Extremely oppose,8,Strongly favor,32,White_non_Hispanic,60plus,Some_college,Democrat,Male,87,0,0,2,10,10,10,0,2,3,10,5.0,5.0,4.7,4.0,8,4.0
78,Q5D,[The federal subsidies in the Affordable Care Act that help the middle class should be expanded to include more people.] How strongly would you oppose or favor these?,Healthcare,True,7,Moderately favor,5,In the middle,32,Black_non_Hispanic,30_44,BA_or_above,Democrat,Male,44,8,8,8,8,8,8,8,8,8,8,8.0,8.0,8.0,8.0,-2,1.0
90,Q5D,[The federal subsidies in the Affordable Care Act that help the middle class should be expanded to include more people.] How strongly would you oppose or favor these?,Healthcare,True,4,Slightly oppose,9,Very strongly favor,32,White_non_Hispanic,45_59,BA_or_above,Democrat,Male,46,6,6,3,6,6,5,6,5,6,6,6.0,6.0,5.5,6.0,5,2.0
91,Q5D,[The federal subsidies in the Affordable Care Act that help the middle class should be expanded to include more people.] How strongly would you oppose or favor these?,Healthcare,True,0,Extremely oppose,2,Strongly oppose,32,White_non_Hispanic,18_29,Some_college,Independent,Male,23,0,4,2,4,4,0,0,3,3,4,2.0,2.0,2.4,2.0,2,2.0
164,Q5D,[The federal subsidies in the Affordable Care Act that help the middle class should be expanded to include more people.] How strongly would you oppose or favor these?,Healthcare,True,7,Moderately favor,8,Strongly favor,32,White_non_Hispanic,45_59,HS_graduate_or_equivalent,Democrat,Male,48,8,8,8,8,8,8,8,8,8,8,8.0,8.0,8.0,8.0,1,1.0
186,Q5D,[The federal subsidies in the Affordable Care Act that help the middle class should be expanded to include more people.] How strongly would you oppose or favor these?,Healthcare,True,7,Moderately favor,5,In the middle,32,Black_non_Hispanic,60plus,BA_or_above,Independent,Male,62,8,8,8,8,8,8,8,8,8,8,8.0,8.0,8.0,8.0,-2,1.0
217,Q5D,[The federal subsidies in the Affordable Care Act that help the middle class should be expanded to include more people.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,5,In the middle,32,Black_non_Hispanic,45_59,BA_or_above,Democrat,Male,47,6,6,7,7,6,8,6,6,6,8,7.0,7.0,6.6,7.0,0,2.0
255,Q5D,[The federal subsidies in the Affordable Care Act that help the middle class should be expanded to include more people.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,7,Moderately favor,32,Other_non_Hispanic,45_59,BA_or_above,Republican,Female,59,6,6,6,6,6,6,6,6,6,6,6.0,6.0,6.0,6.0,2,1.0
292,Q5D,[The federal subsidies in the Affordable Care Act that help the middle class should be expanded to include more people.] How strongly would you oppose or favor these?,Healthcare,True,6,Slightly favor,7,Moderately favor,32,White_non_Hispanic,30_44,Some_college,Independent,Male,41,7,7,7,7,7,7,7,7,7,7,7.0,7.0,7.0,7.0,1,1.0
426,Q5D,[The federal subsidies in the Affordable Care Act that help the middle class should be expanded to include more people.] How strongly would you oppose or favor these?,Healthcare,True,7,Moderately favor,8,Strongly favor,32,Black_non_Hispanic,45_59,Some_college,Democrat,Male,58,8,8,8,8,8,8,8,8,8,8,8.0,8.0,8.0,8.0,1,1.0
518,Q5D,[The federal subsidies in the Affordable Care Act that help the middle class should be expanded to include more people.] How strongly would you oppose or favor these?,Healthcare,True,2,Strongly oppose,10,Strongly favor,32,White_non_Hispanic,45_59,HS_graduate_or_equivalent,Republican,Female,58,1,1,3,1,3,2,2,3,3,3,2.0,2.0,2.2,4.0,8,2.0
75,Q5E,[People should have reasonable access to health insurance without discrimination against pre-existing conditions.] How strongly would you oppose or favor these?,Healthcare,True,4,Slightly oppose,8,Strongly favor,32,White_non_Hispanic,60plus,Some_college,Democrat,Male,87,6,6,6,6,6,6,6,6,6,6,6.0,6.0,6.0,6.0,4,2.0
78,Q5E,[People should have reasonable access to health insurance without discrimination against pre-existing conditions.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,10,Strongly favor,32,Black_non_Hispanic,30_44,BA_or_above,Democrat,Male,44,10,10,10,10,10,10,9,10,10,10,10.0,10.0,9.9,10.0,0,0.0
90,Q5E,[People should have reasonable access to health insurance without discrimination against pre-existing conditions.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,10,Strongly favor,32,White_non_Hispanic,45_59,BA_or_above,Democrat,Male,46,10,10,10,10,10,10,10,10,10,10,10.0,10.0,10.0,10.0,0,0.0
91,Q5E,[People should have reasonable access to health insurance without discrimination against pre-existing conditions.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,10,Strongly favor,32,White_non_Hispanic,18_29,Some_college,Independent,Male,23,6,6,7,7,6,8,6,6,7,6,6.0,6.0,6.5,7.0,5,2.0
153,Q5E,[People should have reasonable access to health insurance without discrimination against pre-existing conditions.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,10,Strongly favor,32,White_non_Hispanic,60plus,Some_college,Republican,Male,71,10,10,10,10,10,10,10,10,10,10,10.0,10.0,10.0,10.0,0,0.0
