ID,Question,QuestionText,Topic,ValidResponse,BeforeNumber,BeforeResponse,AfterNumber,AfterResponse,GROUP,RACE,AGEBRACKET,EDUCATION,PARTYBEFORE,GENDER,AGE,run_0,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,delta_observed,delta_0,delta_1,delta_2,delta_3,delta_4,delta_5,delta_6,delta_7,delta_8,delta_9,delta_mean_llm,delta_stf_llm,delta_diff_0,delta_diff_1,delta_diff_2,delta_diff_3,delta_diff_4,delta_diff_5,delta_diff_6,delta_diff_7,delta_diff_8,delta_diff_9
91,Q5F,"[Everybody should be able to buy a public plan like Medicare, the current plan for seniors over 65.] How strongly would you oppose or favor these?",Healthcare,True,10,Strongly favor,10,Strongly favor,32,"White, non-Hispanic",18-29,Some college,Independent,Male,23,10,10,10,10,9,10,10,10,10,10,0,0,0,0,0,-1,0,0,0,0,0,-0.1,0.31622776601683794,0,0,0,0,-1,0,0,0,0,0
153,Q5F,"[Everybody should be able to buy a public plan like Medicare, the current plan for seniors over 65.] How strongly would you oppose or favor these?",Healthcare,True,0,Extremely oppose,7,Moderately favor,32,"White, non-Hispanic",60+,Some college,Republican,Male,71,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
164,Q5F,"[Everybody should be able to buy a public plan like Medicare, the current plan for seniors over 65.] How strongly would you oppose or favor these?",Healthcare,True,10,Strongly favor,6,Slightly favor,32,"White, non-Hispanic",45-59,HS graduate or equivalent,Democrat,Male,48,10,10,10,10,10,10,10,10,10,10,-4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4,4,4,4,4,4,4,4,4,4
186,Q5F,"[Everybody should be able to buy a public plan like Medicare, the current plan for seniors over 65.] How strongly would you oppose or favor these?",Healthcare,True,9,Very strongly favor,9,Very strongly favor,32,"Black, non-Hispanic",60+,BA or above,Independent,Male,62,9,10,9,9,9,9,9,10,10,9,0,0,1,0,0,0,0,0,1,1,0,0.3,0.4830458915396479,0,1,0,0,0,0,0,1,1,0
217,Q5F,"[Everybody should be able to buy a public plan like Medicare, the current plan for seniors over 65.] How strongly would you oppose or favor these?",Healthcare,True,10,Strongly favor,10,Strongly favor,32,"Black, non-Hispanic",45-59,BA or above,Democrat,Male,47,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
255,Q5F,"[Everybody should be able to buy a public plan like Medicare, the current plan for seniors over 65.] How strongly would you oppose or favor these?",Healthcare,True,5,In the middle,7,Moderately favor,32,"Other, non-Hispanic",45-59,BA or above,Republican,Female,59,6,6,7,6,6,6,6,6,6,6,2,1,1,2,1,1,1,1,1,1,1,1.1,0.31622776601683794,-1,-1,0,-1,-1,-1,-1,-1,-1,-1
292,Q5F,"[Everybody should be able to buy a public plan like Medicare, the current plan for seniors over 65.] How strongly would you oppose or favor these?",Healthcare,True,8,Strongly favor,8,Strongly favor,32,"White, non-Hispanic",30-44,Some college,Independent,Male,41,8,8,8,9,9,9,9,9,8,9,0,0,0,0,1,1,1,1,1,0,1,0.6,0.5163977794943223,0,0,0,1,1,1,1,1,0,1
426,Q5F,"[Everybody should be able to buy a public plan like Medicare, the current plan for seniors over 65.] How strongly would you oppose or favor these?",Healthcare,True,8,Strongly favor,8,Strongly favor,32,"Black, non-Hispanic",45-59,Some college,Democrat,Male,58,8,8,9,9,9,9,9,9,8,9,0,0,0,1,1,1,1,1,1,0,1,0.7,0.48304589153964794,0,0,1,1,1,1,1,1,0,1
518,Q5F,"[Everybody should be able to buy a public plan like Medicare, the current plan for seniors over 65.] How strongly would you oppose or favor these?",Healthcare,True,5,In the middle,6,Slightly favor,32,"White, non-Hispanic",45-59,HS graduate or equivalent,Republican,Female,58,6,6,7,6,6,6,6,6,6,6,1,1,1,2,1,1,1,1,1,1,1,1.1,0.31622776601683794,0,0,1,0,0,0,0,0,0,0
75,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,10,Strongly favor,9,Very strongly favor,32,"White, non-Hispanic",60+,Some college,Democrat,Male,87,10,10,10,10,10,10,10,10,10,10,-1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1,1,1,1,1,1,1,1,1
78,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,10,Strongly favor,10,Strongly favor,32,"Black, non-Hispanic",30-44,BA or above,Democrat,Male,44,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
90,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,8,Strongly favor,9,Very strongly favor,32,"White, non-Hispanic",45-59,BA or above,Democrat,Male,46,8,8,9,9,9,9,9,9,9,9,1,0,0,1,1,1,1,1,1,1,1,0.8,0.42163702135578396,-1,-1,0,0,0,0,0,0,0,0
91,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,5,In the middle,5,In the middle,32,"White, non-Hispanic",18-29,Some college,Independent,Male,23,6,6,7,7,6,6,6,6,6,7,0,1,1,2,2,1,1,1,1,1,2,1.3,0.48304589153964794,1,1,2,2,1,1,1,1,1,2
153,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,0,Extremely oppose,6,Slightly favor,32,"White, non-Hispanic",60+,Some college,Republican,Male,71,0,0,2,0,0,10,2,0,0,0,6,0,0,2,0,0,10,2,0,0,0,1.4,3.134042472944842,-6,-6,-4,-6,-6,4,-4,-6,-6,-6
164,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,10,Strongly favor,7,Moderately favor,32,"White, non-Hispanic",45-59,HS graduate or equivalent,Democrat,Male,48,10,10,10,10,10,10,10,10,10,10,-3,0,0,0,0,0,0,0,0,0,0,0.0,0.0,3,3,3,3,3,3,3,3,3,3
186,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,9,Very strongly favor,9,Very strongly favor,32,"Black, non-Hispanic",60+,BA or above,Independent,Male,62,9,10,9,10,9,10,9,10,10,10,0,0,1,0,1,0,1,0,1,1,1,0.6,0.5163977794943223,0,1,0,1,0,1,0,1,1,1
217,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,10,Strongly favor,10,Strongly favor,32,"Black, non-Hispanic",45-59,BA or above,Democrat,Male,47,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
255,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,9,Very strongly favor,10,Strongly favor,32,"Other, non-Hispanic",45-59,BA or above,Republican,Female,59,9,9,9,9,9,9,9,10,10,9,1,0,0,0,0,0,0,0,1,1,0,0.2,0.42163702135578396,-1,-1,-1,-1,-1,-1,-1,0,0,-1
292,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,8,Strongly favor,8,Strongly favor,32,"White, non-Hispanic",30-44,Some college,Independent,Male,41,9,9,9,9,9,9,9,9,9,9,0,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1,1,1,1,1,1,1,1,1,1
426,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,9,Very strongly favor,8,Strongly favor,32,"Black, non-Hispanic",45-59,Some college,Democrat,Male,58,9,10,9,10,9,10,9,10,10,9,-1,0,1,0,1,0,1,0,1,1,0,0.5,0.5270462766947299,1,2,1,2,1,2,1,2,2,1
518,Q5G,"[People aged fifty-five and older should have the option of purchasing Medicare, instead of a private insurance plan.] How strongly would you oppose or favor these?",Healthcare,True,5,In the middle,7,Moderately favor,32,"White, non-Hispanic",45-59,HS graduate or equivalent,Republican,Female,58,6,6,7,7,6,7,8,6,6,7,2,1,1,2,2,1,2,3,1,1,2,1.6,0.6992058987801011,-1,-1,0,0,-1,0,1,-1,-1,0
75,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,0,Extremely oppose,0,Extremely oppose,32,"White, non-Hispanic",60+,Some college,Democrat,Male,87,0,0,2,0,10,10,0,0,2,0,0,0,0,2,0,10,10,0,0,2,0,2.4,4.0879225911349035,0,0,2,0,10,10,0,0,2,0
78,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,8,Strongly favor,8,Strongly favor,32,"Black, non-Hispanic",30-44,BA or above,Democrat,Male,44,8,8,9,9,9,9,9,9,9,9,0,0,0,1,1,1,1,1,1,1,1,0.8,0.42163702135578396,0,0,1,1,1,1,1,1,1,1
90,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,6,Slightly favor,2,Strongly oppose,32,"White, non-Hispanic",45-59,BA or above,Democrat,Male,46,7,7,7,7,7,7,7,7,7,7,-4,1,1,1,1,1,1,1,1,1,1,1.0,0.0,5,5,5,5,5,5,5,5,5,5
91,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,2,Strongly oppose,32,"White, non-Hispanic",18-29,Some college,Independent,Male,23,6,6,7,6,6,6,6,6,6,6,-3,1,1,2,1,1,1,1,1,1,1,1.1,0.31622776601683794,4,4,5,4,4,4,4,4,4,4
153,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,0,Extremely oppose,2,Strongly oppose,32,"White, non-Hispanic",60+,Some college,Republican,Male,71,0,0,0,0,0,10,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,1.0,3.1622776601683795,-2,-2,-2,-2,-2,8,-2,-2,-2,-2
164,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,8,Strongly favor,32,"White, non-Hispanic",45-59,HS graduate or equivalent,Democrat,Male,48,10,9,9,9,10,10,9,10,10,10,-2,0,-1,-1,-1,0,0,-1,0,0,0,-0.4,0.5163977794943223,2,1,1,1,2,2,1,2,2,2
186,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,0,Extremely oppose,3,Moderately oppose,32,"Black, non-Hispanic",60+,BA or above,Independent,Male,62,0,0,2,0,0,0,2,5,0,0,3,0,0,2,0,0,0,2,5,0,0,0.9,1.6633299933166197,-3,-3,-1,-3,-3,-3,-1,2,-3,-3
217,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,6,Slightly favor,5,In the middle,32,"Black, non-Hispanic",45-59,BA or above,Democrat,Male,47,7,7,7,7,8,7,7,7,7,7,-1,1,1,1,1,2,1,1,1,1,1,1.1,0.31622776601683794,2,2,2,2,3,2,2,2,2,2
255,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,7,Moderately favor,32,"Other, non-Hispanic",45-59,BA or above,Republican,Female,59,9,9,9,9,9,10,9,9,9,9,-3,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-0.9,0.31622776601683794,2,2,2,2,2,3,2,2,2,2
292,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,5,In the middle,32,"White, non-Hispanic",30-44,Some college,Independent,Male,41,6,6,6,6,6,6,6,6,6,6,0,1,1,1,1,1,1,1,1,1,1,1.0,0.0,1,1,1,1,1,1,1,1,1,1
426,Q5H,[People should be automatically enrolled in a more generous version of Medicare.] How strongly would you oppose or favor these?,Healthcare,True,7,Moderately favor,5,In the middle,32,"Black, non-Hispanic",45-59,Some college,Democrat,Male,58,8,8,8,8,8,8,8,8,8,8,-2,1,1,1,1,1,1,1,1,1,1,1.0,0.0,3,3,3,3,3,3,3,3,3,3
75,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,5,In the middle,32,"White, non-Hispanic",60+,Some college,Democrat,Male,87,10,10,10,10,10,10,10,10,10,10,-5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5,5,5,5,5,5,5,5,5,5
78,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,8,Strongly favor,32,"Black, non-Hispanic",30-44,BA or above,Democrat,Male,44,10,10,10,10,10,10,10,10,10,10,-2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,2,2,2,2,2,2,2,2,2
90,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,7,Moderately favor,10,Strongly favor,32,"White, non-Hispanic",45-59,BA or above,Democrat,Male,46,8,8,8,8,8,8,8,8,8,8,3,1,1,1,1,1,1,1,1,1,1,1.0,0.0,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2
91,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,10,Strongly favor,32,"White, non-Hispanic",18-29,Some college,Independent,Male,23,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
153,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,7,Moderately favor,32,"White, non-Hispanic",60+,Some college,Republican,Male,71,10,10,10,10,9,10,9,10,10,10,-3,0,0,0,0,-1,0,-1,0,0,0,-0.2,0.42163702135578396,3,3,3,3,2,3,2,3,3,3
164,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,9,Very strongly favor,32,"White, non-Hispanic",45-59,HS graduate or equivalent,Democrat,Male,48,10,10,10,10,10,10,10,10,10,10,-1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1,1,1,1,1,1,1,1,1,1
186,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,9,Very strongly favor,32,"Black, non-Hispanic",60+,BA or above,Independent,Male,62,8,6,8,8,8,7,8,7,8,8,4,3,1,3,3,3,2,3,2,3,3,2.6,0.6992058987801012,-1,-3,-1,-1,-1,-2,-1,-2,-1,-1
217,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,0,Extremely oppose,5,In the middle,32,"Black, non-Hispanic",45-59,BA or above,Democrat,Male,47,10,10,10,10,10,10,10,10,10,10,5,10,10,10,10,10,10,10,10,10,10,10.0,0.0,5,5,5,5,5,5,5,5,5,5
255,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,8,Strongly favor,10,Strongly favor,32,"Other, non-Hispanic",45-59,BA or above,Republican,Female,59,8,8,8,9,9,9,9,9,8,9,2,0,0,0,1,1,1,1,1,0,1,0.6,0.5163977794943223,-2,-2,-2,-1,-1,-1,-1,-1,-2,-1
292,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,9,Very strongly favor,10,Strongly favor,32,"White, non-Hispanic",30-44,Some college,Independent,Male,41,10,10,9,10,9,10,9,10,10,9,1,1,1,0,1,0,1,0,1,1,0,0.6,0.5163977794943223,0,0,-1,0,-1,0,-1,0,0,-1
426,Q5I,[Allow Medicare to negotiate drug prices.] How strongly would you oppose or favor these?,Healthcare,True,4,Slightly oppose,8,Strongly favor,32,"Black, non-Hispanic",45-59,Some college,Democrat,Male,58,6,6,3,6,6,5,6,6,3,6,4,2,2,-1,2,2,1,2,2,-1,2,1.3,1.2516655570345725,-2,-2,-5,-2,-2,-3,-2,-2,-5,-2
75,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,10,Strongly favor,32,"White, non-Hispanic",60+,Some college,Democrat,Male,87,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
78,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,6,Slightly favor,32,"Black, non-Hispanic",30-44,BA or above,Democrat,Male,44,10,10,10,10,10,10,10,10,10,10,-4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4,4,4,4,4,4,4,4,4,4
90,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,6,Slightly favor,7,Moderately favor,32,"White, non-Hispanic",45-59,BA or above,Democrat,Male,46,8,8,8,8,8,8,8,8,8,8,1,2,2,2,2,2,2,2,2,2,2,2.0,0.0,1,1,1,1,1,1,1,1,1,1
91,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,10,Strongly favor,32,"White, non-Hispanic",18-29,Some college,Independent,Male,23,10,10,10,10,10,10,10,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0
153,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,6,Slightly favor,32,"White, non-Hispanic",60+,Some college,Republican,Male,71,6,6,8,7,6,6,4,6,6,7,1,1,1,3,2,1,1,-1,1,1,2,1.2,1.0327955589886444,0,0,2,1,0,0,-2,0,0,1
164,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,7,Moderately favor,9,Very strongly favor,32,"White, non-Hispanic",45-59,HS graduate or equivalent,Democrat,Male,48,8,8,8,8,8,8,8,8,8,8,2,1,1,1,1,1,1,1,1,1,1,1.0,0.0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
186,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,0,Extremely oppose,8,Strongly favor,32,"Black, non-Hispanic",60+,BA or above,Independent,Male,62,0,0,2,4,4,2,2,4,0,0,8,0,0,2,4,4,2,2,4,0,0,1.8,1.7511900715418263,-8,-8,-6,-4,-4,-6,-6,-4,-8,-8
217,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,5,In the middle,32,"Black, non-Hispanic",45-59,BA or above,Democrat,Male,47,10,10,10,10,10,10,10,10,10,10,-5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5,5,5,5,5,5,5,5,5,5
255,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,10,Strongly favor,10,Strongly favor,32,"Other, non-Hispanic",45-59,BA or above,Republican,Female,59,10,10,10,10,9,10,9,10,10,10,0,0,0,0,0,-1,0,-1,0,0,0,-0.2,0.42163702135578396,0,0,0,0,-1,0,-1,0,0,0
292,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,9,Very strongly favor,8,Strongly favor,32,"White, non-Hispanic",30-44,Some college,Independent,Male,41,10,10,9,10,9,10,9,10,10,10,-1,1,1,0,1,0,1,0,1,1,1,0.7,0.48304589153964794,2,2,1,2,1,2,1,2,2,2
426,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,9,Very strongly favor,10,Strongly favor,32,"Black, non-Hispanic",45-59,Some college,Democrat,Male,58,9,10,9,10,9,10,9,10,10,10,1,0,1,0,1,0,1,0,1,1,1,0.6,0.5163977794943223,-1,0,-1,0,-1,0,-1,0,0,0
518,Q5J,[The US government should make changes to the patent system to allow generic drugs to come on the market more quickly.] How strongly would you oppose or favor these?,Healthcare,True,5,In the middle,5,In the middle,32,"White, non-Hispanic",45-59,HS graduate or equivalent,Republican,Female,58,6,8,8,7,6,6,6,6,6,6,0,1,3,3,2,1,1,1,1,1,1,1.5,0.8498365855987975,1,3,3,2,1,1,1,1,1,1
75,Q6A,"[The US should rejoin the Trans-Pacific Partnership, a trading agreement between 12 countries excluding China.] How strongly would you oppose or favor these?",Global Position,True,0,Extremely oppose,8,Strongly favor,32,"White, non-Hispanic",60+,Some college,Democrat,Male,87,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0.0,0.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8
